ORIGIN_AIRPORT_ID,ORIGIN_CITY_NAME,DEST_AIRPORT_ID,DEST_CITY_NAME
13342,"Milwaukee, WI",13204,"Orlando, FL"
13342,"Milwaukee, WI",12889,"Las Vegas, NV"
13342,"Milwaukee, WI",12892,"Los Angeles, CA"
13342,"Milwaukee, WI",13930,"Chicago, IL"
13342,"Milwaukee, WI",11618,"Newark, NJ"
13342,"Milwaukee, WI",10721,"Boston, MA"
13342,"Milwaukee, WI",13930,"Chicago, IL"
13342,"Milwaukee, WI",11618,"Newark, NJ"
13342,"Milwaukee, WI",13930,"Chicago, IL"
13342,"Milwaukee, WI",10721,"Boston, MA"
13342,"Milwaukee, WI",12478,"New York, NY"
13342,"Milwaukee, WI",10721,"Boston, MA"
13342,"Milwaukee, WI",12478,"New York, NY"
13342,"Milwaukee, WI",10208,"Augusta, GA"
13342,"Milwaukee, WI",13930,"Chicago, IL"
13342,"Milwaukee, WI",11057,"Charlotte, NC"
13342,"Milwaukee, WI",11298,"Dallas/Fort Worth, TX"
13342,"Milwaukee, WI",14107,"Phoenix, AZ"
13342,"Milwaukee, WI",11057,"Charlotte, NC"
13342,"Milwaukee, WI",11298,"Dallas/Fort Worth, TX"
13342,"Milwaukee, WI",15370,"Tulsa, OK"
13342,"Milwaukee, WI",11057,"Charlotte, NC"
13342,"Milwaukee, WI",11298,"Dallas/Fort Worth, TX"
13342,"Milwaukee, WI",11298,"Dallas/Fort Worth, TX"
13342,"Milwaukee, WI",10540,"Bedford, MA"
13342,"Milwaukee, WI",14122,"Pittsburgh, PA"
13342,"Milwaukee, WI",13930,"Chicago, IL"
13342,"Milwaukee, WI",13930,"Chicago, IL"
13342,"Milwaukee, WI",13930,"Chicago, IL"
13342,"Milwaukee, WI",11057,"Charlotte, NC"
13342,"Milwaukee, WI",14100,"Philadelphia, PA"
13342,"Milwaukee, WI",14100,"Philadelphia, PA"
13342,"Milwaukee, WI",11433,"Detroit, MI"
13342,"Milwaukee, WI",13930,"Chicago, IL"
13342,"Milwaukee, WI",13487,"Minneapolis, MN"
13342,"Milwaukee, WI",13485,"Madison, WI"
13342,"Milwaukee, WI",10397,"Atlanta, GA"
13342,"Milwaukee, WI",10397,"Atlanta, GA"
13342,"Milwaukee, WI",14869,"Salt Lake City, UT"
13342,"Milwaukee, WI",10397,"Atlanta, GA"
13342,"Milwaukee, WI",10397,"Atlanta, GA"
13342,"Milwaukee, WI",14679,"San Diego, CA"
13342,"Milwaukee, WI",10397,"Atlanta, GA"
13342,"Milwaukee, WI",10721,"Boston, MA"
13342,"Milwaukee, WI",11433,"Detroit, MI"
13342,"Milwaukee, WI",10135,"Allentown/Bethlehem/Easton, PA"
13342,"Milwaukee, WI",13487,"Minneapolis, MN"
13342,"Milwaukee, WI",12953,"New York, NY"
13342,"Milwaukee, WI",10721,"Boston, MA"
13342,"Milwaukee, WI",12478,"New York, NY"
13342,"Milwaukee, WI",12953,"New York, NY"
13342,"Milwaukee, WI",10721,"Boston, MA"
13342,"Milwaukee, WI",12478,"New York, NY"
13342,"Milwaukee, WI",14570,"Reno, NV"
13342,"Milwaukee, WI",11977,"Green Bay, WI"
13342,"Milwaukee, WI",13232,"Chicago, IL"
13342,"Milwaukee, WI",15016,"St. Louis, MO"
13342,"Milwaukee, WI",15304,"Tampa, FL"
13342,"Milwaukee, WI",11292,"Denver, CO"
13342,"Milwaukee, WI",12889,"Las Vegas, NV"
13342,"Milwaukee, WI",11259,"Dallas, TX"
13342,"Milwaukee, WI",10693,"Nashville, TN"
13342,"Milwaukee, WI",10397,"Atlanta, GA"
13342,"Milwaukee, WI",14107,"Phoenix, AZ"
13342,"Milwaukee, WI",13232,"Chicago, IL"
13342,"Milwaukee, WI",14635,"Fort Myers, FL"
13342,"Milwaukee, WI",13204,"Orlando, FL"
13342,"Milwaukee, WI",13930,"Chicago, IL"
13342,"Milwaukee, WI",15016,"St. Louis, MO"
13342,"Milwaukee, WI",15304,"Tampa, FL"
13342,"Milwaukee, WI",11292,"Denver, CO"
13342,"Milwaukee, WI",12889,"Las Vegas, NV"
13342,"Milwaukee, WI",10821,"Baltimore, MD"
13342,"Milwaukee, WI",11259,"Dallas, TX"
13342,"Milwaukee, WI",10693,"Nashville, TN"
13342,"Milwaukee, WI",14107,"Phoenix, AZ"
13342,"Milwaukee, WI",13232,"Chicago, IL"
13342,"Milwaukee, WI",11278,"Washington, DC"
13342,"Milwaukee, WI",13204,"Orlando, FL"
13342,"Milwaukee, WI",15016,"St. Louis, MO"
13342,"Milwaukee, WI",11292,"Denver, CO"
13342,"Milwaukee, WI",12889,"Las Vegas, NV"
13342,"Milwaukee, WI",10693,"Nashville, TN"
13342,"Milwaukee, WI",10397,"Atlanta, GA"
13342,"Milwaukee, WI",13204,"Orlando, FL"
13342,"Milwaukee, WI",11193,"Cincinnati, OH"
13342,"Milwaukee, WI",11193,"Cincinnati, OH"
13342,"Milwaukee, WI",14747,"Seattle, WA"
13342,"Milwaukee, WI",14747,"Seattle, WA"
13342,"Milwaukee, WI",11193,"Cincinnati, OH"
13342,"Milwaukee, WI",11292,"Denver, CO"
13342,"Milwaukee, WI",12889,"Las Vegas, NV"
13342,"Milwaukee, WI",11292,"Denver, CO"
13342,"Milwaukee, WI",11292,"Denver, CO"
13342,"Milwaukee, WI",13487,"Minneapolis, MN"
13342,"Milwaukee, WI",11292,"Denver, CO"
13342,"Milwaukee, WI",13303,"Miami, FL"
13342,"Milwaukee, WI",12892,"Los Angeles, CA"
13342,"Milwaukee, WI",10721,"Boston, MA"
13344,"Muskegon, MI",13930,"Chicago, IL"
13344,"Muskegon, MI",13930,"Chicago, IL"
13347,"Hoolehua, HI",12173,"Honolulu, HI"
13347,"Hoolehua, HI",13109,"Kalaupapa, HI"
13347,"Hoolehua, HI",12173,"Honolulu, HI"
13347,"Hoolehua, HI",13830,"Kahului, HI"
13347,"Hoolehua, HI",13034,"Lanai, HI"
13347,"Hoolehua, HI",12173,"Honolulu, HI"
13347,"Hoolehua, HI",13830,"Kahului, HI"
13347,"Hoolehua, HI",12402,"Hilo, HI"
13347,"Hoolehua, HI",13034,"Lanai, HI"
13347,"Hoolehua, HI",12492,"Kapalua, HI"
13347,"Hoolehua, HI",12173,"Honolulu, HI"
13348,"Jackson, TN",13244,"Memphis, TN"
13348,"Jackson, TN",10397,"Atlanta, GA"
13360,"Melbourne, FL",13303,"Miami, FL"
13360,"Melbourne, FL",11697,"Fort Lauderdale, FL"
13360,"Melbourne, FL",14122,"Pittsburgh, PA"
13360,"Melbourne, FL",10693,"Nashville, TN"
13360,"Melbourne, FL",10431,"Asheville, NC"
13360,"Melbourne, FL",11057,"Charlotte, NC"
13360,"Melbourne, FL",11057,"Charlotte, NC"
13360,"Melbourne, FL",10397,"Atlanta, GA"
13360,"Melbourne, FL",10693,"Nashville, TN"
13360,"Melbourne, FL",14112,"St. Petersburg, FL"
13367,"Moline, IL",13930,"Chicago, IL"
13367,"Moline, IL",11003,"Cedar Rapids/Iowa City, IA"
13367,"Moline, IL",10397,"Atlanta, GA"
13367,"Moline, IL",12217,"Huntsville, AL"
13367,"Moline, IL",11292,"Denver, CO"
13367,"Moline, IL",10397,"Atlanta, GA"
13367,"Moline, IL",13930,"Chicago, IL"
13367,"Moline, IL",11871,"Greenville, SC"
13367,"Moline, IL",12889,"Las Vegas, NV"
13367,"Moline, IL",14761,"Sanford, FL"
13367,"Moline, IL",12889,"Las Vegas, NV"
13367,"Moline, IL",14761,"Sanford, FL"
13367,"Moline, IL",14112,"St. Petersburg, FL"
13367,"Moline, IL",14082,"Punta Gorda, FL"
13367,"Moline, IL",13930,"Chicago, IL"
13367,"Moline, IL",11298,"Dallas/Fort Worth, TX"
13367,"Moline, IL",11298,"Dallas/Fort Worth, TX"
13367,"Moline, IL",13487,"Minneapolis, MN"
13367,"Moline, IL",10397,"Atlanta, GA"
13367,"Moline, IL",13487,"Minneapolis, MN"
13367,"Moline, IL",13485,"Madison, WI"
13369,"Marshall, AK",10551,"Bethel, AK"
13369,"Marshall, AK",12807,"St. Mary's, AK"
13369,"Marshall, AK",13434,"Mountain Village, AK"
13369,"Marshall, AK",14234,"Pilot Station, AK"
13369,"Marshall, AK",14627,"Russian Mission, AK"
13369,"Marshall, AK",10551,"Bethel, AK"
13369,"Marshall, AK",12807,"St. Mary's, AK"
13369,"Marshall, AK",14234,"Pilot Station, AK"
13369,"Marshall, AK",14627,"Russian Mission, AK"
13369,"Marshall, AK",14627,"Russian Mission, AK"
13369,"Marshall, AK",12807,"St. Mary's, AK"
13369,"Marshall, AK",13434,"Mountain Village, AK"
13369,"Marshall, AK",13770,"Nunapitchuk, AK"
13369,"Marshall, AK",10551,"Bethel, AK"
13369,"Marshall, AK",14234,"Pilot Station, AK"
13369,"Marshall, AK",11550,"Emmonak, AK"
13369,"Marshall, AK",10551,"Bethel, AK"
13369,"Marshall, AK",12807,"St. Mary's, AK"
13369,"Marshall, AK",13434,"Mountain Village, AK"
13369,"Marshall, AK",14234,"Pilot Station, AK"
13369,"Marshall, AK",12831,"Kasigluk, AK"
13369,"Marshall, AK",10551,"Bethel, AK"
13369,"Marshall, AK",12807,"St. Mary's, AK"
13369,"Marshall, AK",14234,"Pilot Station, AK"
13369,"Marshall, AK",10551,"Bethel, AK"
13369,"Marshall, AK",12807,"St. Mary's, AK"
13369,"Marshall, AK",10551,"Bethel, AK"
13369,"Marshall, AK",10304,"Aniak, AK"
13369,"Marshall, AK",14627,"Russian Mission, AK"
13369,"Marshall, AK",10551,"Bethel, AK"
13369,"Marshall, AK",14234,"Pilot Station, AK"
13369,"Marshall, AK",10304,"Aniak, AK"
13369,"Marshall, AK",11550,"Emmonak, AK"
13369,"Marshall, AK",12807,"St. Mary's, AK"
13369,"Marshall, AK",10551,"Bethel, AK"
13369,"Marshall, AK",10304,"Aniak, AK"
13369,"Marshall, AK",10551,"Bethel, AK"
13377,"Monroe, LA",11298,"Dallas/Fort Worth, TX"
13377,"Monroe, LA",11298,"Dallas/Fort Worth, TX"
13377,"Monroe, LA",10397,"Atlanta, GA"
13377,"Monroe, LA",10599,"Birmingham, AL"
13377,"Monroe, LA",10397,"Atlanta, GA"
13381,"Manley Hot Springs, AK",14559,"Rampart, AK"
13381,"Manley Hot Springs, AK",13415,"Minto, AK"
13381,"Manley Hot Springs, AK",12214,"Huslia, AK"
13388,"Mammoth Lakes, CA",12127,"Hawthorne, CA"
13388,"Mammoth Lakes, CA",11041,"Carlsbad, CA"
13398,"Morristown, NJ",11146,"Charleston/Dunbar, WV"
13398,"Morristown, NJ",11618,"Newark, NJ"
13398,"Morristown, NJ",15167,"Teterboro, NJ"
13398,"Morristown, NJ",13541,"Martha's Vineyard, MA"
13398,"Morristown, NJ",10154,"Nantucket, MA"
13398,"Morristown, NJ",15656,"Saratoga Springs, NY"
13398,"Morristown, NJ",12222,"East Hampton, NY"
13415,"Minto, AK",11630,"Fairbanks, AK"
13415,"Minto, AK",13381,"Manley Hot Springs, AK"
13415,"Minto, AK",11559,"Nenana, AK"
13418,"Manassas, VA",14131,"Parkersburg, WV"
13418,"Manassas, VA",11057,"Charlotte, NC"
13422,"Mobile, AL",14842,"San Angelo, TX"
13422,"Mobile, AL",11298,"Dallas/Fort Worth, TX"
13422,"Mobile, AL",12266,"Houston, TX"
13422,"Mobile, AL",10397,"Atlanta, GA"
13422,"Mobile, AL",11298,"Dallas/Fort Worth, TX"
13422,"Mobile, AL",10423,"Austin, TX"
13422,"Mobile, AL",15323,"Bristol/Johnson City/Kingsport, TN"
13422,"Mobile, AL",11057,"Charlotte, NC"
13422,"Mobile, AL",11057,"Charlotte, NC"
13422,"Mobile, AL",10397,"Atlanta, GA"
13422,"Mobile, AL",10397,"Atlanta, GA"
13422,"Mobile, AL",10397,"Atlanta, GA"
13422,"Mobile, AL",10980,"Chattanooga, TN"
13422,"Mobile, AL",10397,"Atlanta, GA"
13422,"Mobile, AL",11996,"Greer, SC"
13422,"Mobile, AL",11057,"Charlotte, NC"
13422,"Mobile, AL",11298,"Dallas/Fort Worth, TX"
13429,"Mount Pleasant, MI",11423,"Des Moines, IA"
13433,"Minot, ND",13487,"Minneapolis, MN"
13433,"Minot, ND",11775,"Sioux Falls, SD"
13433,"Minot, ND",13487,"Minneapolis, MN"
13433,"Minot, ND",11292,"Denver, CO"
13433,"Minot, ND",11109,"Colorado Springs, CO"
13433,"Minot, ND",13487,"Minneapolis, MN"
13433,"Minot, ND",11637,"Fargo, ND"
13433,"Minot, ND",16869,"Williston, ND"
13433,"Minot, ND",12889,"Las Vegas, NV"
13433,"Minot, ND",12889,"Las Vegas, NV"
13433,"Minot, ND",10590,"Bullhead City, AZ"
13433,"Minot, ND",10185,"Alexandria, LA"
13434,"Mountain Village, AK",10551,"Bethel, AK"
13434,"Mountain Village, AK",12807,"St. Mary's, AK"
13434,"Mountain Village, AK",13369,"Marshall, AK"
13434,"Mountain Village, AK",14234,"Pilot Station, AK"
13434,"Mountain Village, AK",14627,"Russian Mission, AK"
13434,"Mountain Village, AK",14234,"Pilot Station, AK"
13434,"Mountain Village, AK",12807,"St. Mary's, AK"
13434,"Mountain Village, AK",12807,"St. Mary's, AK"
13434,"Mountain Village, AK",10551,"Bethel, AK"
13434,"Mountain Village, AK",12807,"St. Mary's, AK"
13434,"Mountain Village, AK",10551,"Bethel, AK"
13434,"Mountain Village, AK",12807,"St. Mary's, AK"
13434,"Mountain Village, AK",10551,"Bethel, AK"
13434,"Mountain Village, AK",12807,"St. Mary's, AK"
13434,"Mountain Village, AK",13770,"Nunapitchuk, AK"
13434,"Mountain Village, AK",10551,"Bethel, AK"
13439,"Miami, FL",11624,"Key West, FL"
13439,"Miami, FL",11697,"Fort Lauderdale, FL"
13450,"Montpelier/Barre, VT",12197,"White Plains, NY"
13459,"Marquette, MI",11433,"Detroit, MI"
13459,"Marquette, MI",10408,"Appleton, WI"
13459,"Marquette, MI",13342,"Milwaukee, WI"
13459,"Marquette, MI",13485,"Madison, WI"
13459,"Marquette, MI",14520,"Rhinelander, WI"
13459,"Marquette, MI",12335,"Iron Mountain/Kingsfd, MI"
13459,"Marquette, MI",13930,"Chicago, IL"
13459,"Marquette, MI",16091,"Detroit, MI"
13461,"Smyrna, TN",12574,"Nashville, TN"
13461,"Smyrna, TN",13484,"Muscle Shoals, AL"
13461,"Smyrna, TN",11278,"Washington, DC"
13461,"Smyrna, TN",15374,"Tupelo, MS"
13461,"Smyrna, TN",10693,"Nashville, TN"
13461,"Smyrna, TN",15020,"Minneapolis/St. Paul, MN"
13461,"Smyrna, TN",16927,"Oak Island, NC"
13461,"Smyrna, TN",10431,"Asheville, NC"
13461,"Smyrna, TN",12574,"Nashville, TN"
13461,"Smyrna, TN",11298,"Dallas/Fort Worth, TX"
13461,"Smyrna, TN",10693,"Nashville, TN"
13461,"Smyrna, TN",10423,"Austin, TX"
13461,"Smyrna, TN",10994,"Charleston, SC"
13461,"Smyrna, TN",11650,"Minneapolis, MN"
13461,"Smyrna, TN",10140,"Albuquerque, NM"
13461,"Smyrna, TN",11057,"Charlotte, NC"
13461,"Smyrna, TN",12339,"Indianapolis, IN"
13461,"Smyrna, TN",14100,"Philadelphia, PA"
13461,"Smyrna, TN",10693,"Nashville, TN"
13461,"Smyrna, TN",13461,"Smyrna, TN"
13461,"Smyrna, TN",10154,"Nantucket, MA"
13461,"Smyrna, TN",11421,"Destin, FL"
13461,"Smyrna, TN",11764,"East Farmingdale, NY"
13461,"Smyrna, TN",12197,"White Plains, NY"
13461,"Smyrna, TN",15618,"Van Nuys, CA"
13461,"Smyrna, TN",14683,"San Antonio, TX"
13461,"Smyrna, TN",16091,"Detroit, MI"
13461,"Smyrna, TN",13256,"Mission/McAllen/Edinburg, TX"
13461,"Smyrna, TN",16091,"Detroit, MI"
13461,"Smyrna, TN",13061,"Laredo, TX"
13461,"Smyrna, TN",16091,"Detroit, MI"
13464,"Columbia, TN",12339,"Indianapolis, IN"
13467,"Anchorage, AK",13629,"Chenega, AK"
13467,"Anchorage, AK",15171,"Tatitlek, AK"
13467,"Anchorage, AK",13676,"Nikolai, AK"
13467,"Anchorage, AK",13196,"McGrath, AK"
13467,"Anchorage, AK",15160,"Takotna, AK"
13467,"Anchorage, AK",15171,"Tatitlek, AK"
13467,"Anchorage, AK",13676,"Nikolai, AK"
13467,"Anchorage, AK",14863,"Skwentna, AK"
13467,"Anchorage, AK",14863,"Skwentna, AK"
13467,"Anchorage, AK",16390,"Beluga, AK"
13467,"Anchorage, AK",15406,"Tyonek, AK"
13467,"Anchorage, AK",16390,"Beluga, AK"
13467,"Anchorage, AK",15406,"Tyonek, AK"
13467,"Anchorage, AK",16390,"Beluga, AK"
13467,"Anchorage, AK",15406,"Tyonek, AK"
13467,"Anchorage, AK",16390,"Beluga, AK"
13467,"Anchorage, AK",15406,"Tyonek, AK"
13476,"Monterey, CA",14679,"San Diego, CA"
13476,"Monterey, CA",14747,"Seattle, WA"
13476,"Monterey, CA",12892,"Los Angeles, CA"
13476,"Monterey, CA",11638,"Fresno, CA"
13476,"Monterey, CA",11292,"Denver, CO"
13476,"Monterey, CA",11921,"Grand Junction, CO"
13476,"Monterey, CA",12892,"Los Angeles, CA"
13476,"Monterey, CA",14771,"San Francisco, CA"
13476,"Monterey, CA",14107,"Phoenix, AZ"
13476,"Monterey, CA",10327,"Napa, CA"
13476,"Monterey, CA",13796,"Oakland, CA"
13476,"Monterey, CA",12889,"Las Vegas, NV"
13476,"Monterey, CA",14831,"San Jose, CA"
13476,"Monterey, CA",15618,"Van Nuys, CA"
13476,"Monterey, CA",12889,"Las Vegas, NV"
13476,"Monterey, CA",11884,"Spokane, WA"
13476,"Monterey, CA",12945,"Lexington, KY"
13476,"Monterey, CA",14237,"Prescott, AZ"
13476,"Monterey, CA",14831,"San Jose, CA"
13476,"Monterey, CA",15618,"Van Nuys, CA"
13476,"Monterey, CA",10327,"Napa, CA"
13476,"Monterey, CA",11298,"Dallas/Fort Worth, TX"
13476,"Monterey, CA",12889,"Las Vegas, NV"
13476,"Monterey, CA",10800,"Burbank, CA"
13476,"Monterey, CA",14908,"Santa Ana, CA"
13476,"Monterey, CA",10423,"Austin, TX"
13476,"Monterey, CA",14107,"Phoenix, AZ"
13484,"Muscle Shoals, AL",11057,"Charlotte, NC"
13484,"Muscle Shoals, AL",11057,"Charlotte, NC"
13484,"Muscle Shoals, AL",10693,"Nashville, TN"
13485,"Madison, WI",11292,"Denver, CO"
13485,"Madison, WI",13930,"Chicago, IL"
13485,"Madison, WI",13487,"Minneapolis, MN"
13485,"Madison, WI",13342,"Milwaukee, WI"
13485,"Madison, WI",11433,"Detroit, MI"
13485,"Madison, WI",13487,"Minneapolis, MN"
13485,"Madison, WI",13342,"Milwaukee, WI"
13485,"Madison, WI",13930,"Chicago, IL"
13485,"Madison, WI",13342,"Milwaukee, WI"
13485,"Madison, WI",11203,"Mosinee, WI"
13485,"Madison, WI",13342,"Milwaukee, WI"
13485,"Madison, WI",12339,"Indianapolis, IN"
13485,"Madison, WI",10685,"Bloomington/Normal, IL"
13485,"Madison, WI",10408,"Appleton, WI"
13485,"Madison, WI",13244,"Memphis, TN"
13485,"Madison, WI",13930,"Chicago, IL"
13485,"Madison, WI",11618,"Newark, NJ"
13485,"Madison, WI",11278,"Washington, DC"
13485,"Madison, WI",13930,"Chicago, IL"
13485,"Madison, WI",11618,"Newark, NJ"
13485,"Madison, WI",13930,"Chicago, IL"
13485,"Madison, WI",11057,"Charlotte, NC"
13485,"Madison, WI",11298,"Dallas/Fort Worth, TX"
13485,"Madison, WI",10693,"Nashville, TN"
13485,"Madison, WI",10423,"Austin, TX"
13485,"Madison, WI",13930,"Chicago, IL"
13485,"Madison, WI",13930,"Chicago, IL"
13485,"Madison, WI",13930,"Chicago, IL"
13485,"Madison, WI",11298,"Dallas/Fort Worth, TX"
13485,"Madison, WI",13930,"Chicago, IL"
13485,"Madison, WI",13342,"Milwaukee, WI"
13485,"Madison, WI",11057,"Charlotte, NC"
13485,"Madison, WI",11433,"Detroit, MI"
13485,"Madison, WI",13487,"Minneapolis, MN"
13485,"Madison, WI",10599,"Birmingham, AL"
13485,"Madison, WI",10397,"Atlanta, GA"
13485,"Madison, WI",11433,"Detroit, MI"
13485,"Madison, WI",12953,"New York, NY"
13485,"Madison, WI",13342,"Milwaukee, WI"
13485,"Madison, WI",12953,"New York, NY"
13485,"Madison, WI",14100,"Philadelphia, PA"
13485,"Madison, WI",14122,"Pittsburgh, PA"
13485,"Madison, WI",10590,"Bullhead City, AZ"
13485,"Madison, WI",10627,"Bismarck/Mandan, ND"
13485,"Madison, WI",10781,"Baton Rouge, LA"
13485,"Madison, WI",14533,"Riverside, CA"
13485,"Madison, WI",11292,"Denver, CO"
13485,"Madison, WI",13930,"Chicago, IL"
13485,"Madison, WI",13930,"Chicago, IL"
13485,"Madison, WI",14457,"Rapid City, SD"
13485,"Madison, WI",11292,"Denver, CO"
13485,"Madison, WI",13930,"Chicago, IL"
13485,"Madison, WI",11292,"Denver, CO"
13485,"Madison, WI",13930,"Chicago, IL"
13485,"Madison, WI",14107,"Phoenix, AZ"
13486,"Missoula, MT",11292,"Denver, CO"
13486,"Missoula, MT",13930,"Chicago, IL"
13486,"Missoula, MT",14869,"Salt Lake City, UT"
13486,"Missoula, MT",12892,"Los Angeles, CA"
13486,"Missoula, MT",14771,"San Francisco, CA"
13486,"Missoula, MT",10713,"Boise, ID"
13486,"Missoula, MT",11292,"Denver, CO"
13486,"Missoula, MT",14771,"San Francisco, CA"
13486,"Missoula, MT",14869,"Salt Lake City, UT"
13486,"Missoula, MT",12892,"Los Angeles, CA"
13486,"Missoula, MT",12003,"Great Falls, MT"
13486,"Missoula, MT",11298,"Dallas/Fort Worth, TX"
13486,"Missoula, MT",15618,"Van Nuys, CA"
13486,"Missoula, MT",12889,"Las Vegas, NV"
13486,"Missoula, MT",13796,"Oakland, CA"
13486,"Missoula, MT",10466,"Phoenix, AZ"
13486,"Missoula, MT",12892,"Los Angeles, CA"
13486,"Missoula, MT",13487,"Minneapolis, MN"
13486,"Missoula, MT",13487,"Minneapolis, MN"
13486,"Missoula, MT",14679,"San Diego, CA"
13486,"Missoula, MT",14771,"San Francisco, CA"
13486,"Missoula, MT",14747,"Seattle, WA"
13486,"Missoula, MT",14057,"Portland, OR"
13486,"Missoula, MT",11292,"Denver, CO"
13486,"Missoula, MT",11292,"Denver, CO"
13486,"Missoula, MT",11292,"Denver, CO"
13487,"Minneapolis, MN",11292,"Denver, CO"
13487,"Minneapolis, MN",11292,"Denver, CO"
13487,"Minneapolis, MN",12889,"Las Vegas, NV"
13487,"Minneapolis, MN",11042,"Cleveland, OH"
13487,"Minneapolis, MN",14457,"Rapid City, SD"
13487,"Minneapolis, MN",13930,"Chicago, IL"
13487,"Minneapolis, MN",15016,"St. Louis, MO"
13487,"Minneapolis, MN",12266,"Houston, TX"
13487,"Minneapolis, MN",11066,"Columbus, OH"
13487,"Minneapolis, MN",11618,"Newark, NJ"
13487,"Minneapolis, MN",13871,"Omaha, NE"
13487,"Minneapolis, MN",14869,"Salt Lake City, UT"
13487,"Minneapolis, MN",14252,"Pasco/Kennewick/Richland, WA"
13487,"Minneapolis, MN",11637,"Fargo, ND"
13487,"Minneapolis, MN",11337,"Duluth, MN"
13487,"Minneapolis, MN",13342,"Milwaukee, WI"
13487,"Minneapolis, MN",14696,"South Bend, IN"
13487,"Minneapolis, MN",13485,"Madison, WI"
13487,"Minneapolis, MN",13244,"Memphis, TN"
13487,"Minneapolis, MN",14122,"Pittsburgh, PA"
13487,"Minneapolis, MN",10693,"Nashville, TN"
13487,"Minneapolis, MN",13433,"Minot, ND"
13487,"Minneapolis, MN",13198,"Kansas City, MO"
13487,"Minneapolis, MN",12278,"Wichita, KS"
13487,"Minneapolis, MN",14576,"Rochester, NY"
13487,"Minneapolis, MN",11775,"Sioux Falls, SD"
13487,"Minneapolis, MN",11986,"Grand Rapids, MI"
13487,"Minneapolis, MN",10627,"Bismarck/Mandan, ND"
13487,"Minneapolis, MN",11042,"Cleveland, OH"
13487,"Minneapolis, MN",14457,"Rapid City, SD"
13487,"Minneapolis, MN",13930,"Chicago, IL"
13487,"Minneapolis, MN",15016,"St. Louis, MO"
13487,"Minneapolis, MN",12266,"Houston, TX"
13487,"Minneapolis, MN",11066,"Columbus, OH"
13487,"Minneapolis, MN",11898,"Grand Forks, ND"
13487,"Minneapolis, MN",13871,"Omaha, NE"
13487,"Minneapolis, MN",11003,"Cedar Rapids/Iowa City, IA"
13487,"Minneapolis, MN",14633,"Rochester, MN"
13487,"Minneapolis, MN",11977,"Green Bay, WI"
13487,"Minneapolis, MN",10408,"Appleton, WI"
13487,"Minneapolis, MN",11637,"Fargo, ND"
13487,"Minneapolis, MN",11337,"Duluth, MN"
13487,"Minneapolis, MN",13342,"Milwaukee, WI"
13487,"Minneapolis, MN",14696,"South Bend, IN"
13487,"Minneapolis, MN",13485,"Madison, WI"
13487,"Minneapolis, MN",12339,"Indianapolis, IN"
13487,"Minneapolis, MN",14122,"Pittsburgh, PA"
13487,"Minneapolis, MN",12264,"Washington, DC"
13487,"Minneapolis, MN",10397,"Atlanta, GA"
13487,"Minneapolis, MN",13433,"Minot, ND"
13487,"Minneapolis, MN",13232,"Chicago, IL"
13487,"Minneapolis, MN",13198,"Kansas City, MO"
13487,"Minneapolis, MN",16869,"Williston, ND"
13487,"Minneapolis, MN",14730,"Louisville, KY"
13487,"Minneapolis, MN",11775,"Sioux Falls, SD"
13487,"Minneapolis, MN",15380,"Traverse City, MI"
13487,"Minneapolis, MN",13851,"Oklahoma City, OK"
13487,"Minneapolis, MN",10257,"Albany, NY"
13487,"Minneapolis, MN",10627,"Bismarck/Mandan, ND"
13487,"Minneapolis, MN",13367,"Moline, IL"
13487,"Minneapolis, MN",11433,"Detroit, MI"
13487,"Minneapolis, MN",11898,"Grand Forks, ND"
13487,"Minneapolis, MN",14869,"Salt Lake City, UT"
13487,"Minneapolis, MN",14633,"Rochester, MN"
13487,"Minneapolis, MN",13076,"La Crosse, WI"
13487,"Minneapolis, MN",11977,"Green Bay, WI"
13487,"Minneapolis, MN",11337,"Duluth, MN"
13487,"Minneapolis, MN",13342,"Milwaukee, WI"
13487,"Minneapolis, MN",14696,"South Bend, IN"
13487,"Minneapolis, MN",10739,"Brainerd, MN"
13487,"Minneapolis, MN",12129,"Hibbing, MN"
13487,"Minneapolis, MN",12343,"International Falls, MN"
13487,"Minneapolis, MN",11587,"Escanaba, MI"
13487,"Minneapolis, MN",14520,"Rhinelander, WI"
13487,"Minneapolis, MN",10631,"Bemidji, MN"
13487,"Minneapolis, MN",10141,"Aberdeen, SD"
13487,"Minneapolis, MN",11013,"Sault Ste. Marie, MI"
13487,"Minneapolis, MN",12335,"Iron Mountain/Kingsfd, MI"
13487,"Minneapolis, MN",16869,"Williston, ND"
13487,"Minneapolis, MN",11775,"Sioux Falls, SD"
13487,"Minneapolis, MN",11823,"Fort Wayne, IN"
13487,"Minneapolis, MN",11898,"Grand Forks, ND"
13487,"Minneapolis, MN",14633,"Rochester, MN"
13487,"Minneapolis, MN",13076,"La Crosse, WI"
13487,"Minneapolis, MN",11977,"Green Bay, WI"
13487,"Minneapolis, MN",10408,"Appleton, WI"
13487,"Minneapolis, MN",11637,"Fargo, ND"
13487,"Minneapolis, MN",11337,"Duluth, MN"
13487,"Minneapolis, MN",13342,"Milwaukee, WI"
13487,"Minneapolis, MN",13433,"Minot, ND"
13487,"Minneapolis, MN",13232,"Chicago, IL"
13487,"Minneapolis, MN",13198,"Kansas City, MO"
13487,"Minneapolis, MN",16869,"Williston, ND"
13487,"Minneapolis, MN",14730,"Louisville, KY"
